requirement_id,source_section,requirement,implementation_path,verification_command,evidence_path,status,blocker
R42.006,requirements.md §42,场景比较,apps/web/src/Results.tsx;apps/web/src/GeoMap.tsx;src/coastmas/app/run_routes.py,npm --prefix apps/web test && npm --prefix apps/web run e2e,artifacts/evidence/20260920T121848342743Z-web-coastal-map-chart-e2e.json,NOT_RUN,真实基础交互/计算/结果链路已验证；完整编辑、日志、比较、时间序列及全部操作验收仍未完成
R42.007,requirements.md §42,下载,apps/web/src/Results.tsx;apps/web/src/GeoMap.tsx;src/coastmas/app/run_routes.py,npm --prefix apps/web test && npm --prefix apps/web run e2e,artifacts/evidence/20260920T121848342743Z-web-coastal-map-chart-e2e.json,NOT_RUN,真实基础交互/计算/结果链路已验证；完整编辑、日志、比较、时间序列及全部操作验收仍未完成
R42.008,requirements.md §42,Provenance,apps/web/src/Results.tsx;apps/web/src/GeoMap.tsx;src/coastmas/app/run_routes.py,npm --prefix apps/web test && npm --prefix apps/web run e2e,artifacts/evidence/20260920T121848342743Z-web-coastal-map-chart-e2e.json,NOT_RUN,真实基础交互/计算/结果链路已验证；完整编辑、日志、比较、时间序列及全部操作验收仍未完成
R43.000,requirements.md §43,Research Evaluation页面,apps/web/,make e2e,,NOT_RUN,尚未实现或验证
R43.001,requirements.md §43,Experiment A,apps/web/,make e2e,,NOT_RUN,尚未实现或验证
R43.002,requirements.md §43,Experiment B,apps/web/,make e2e,,NOT_RUN,尚未实现或验证
R43.003,requirements.md §43,Experiment C,apps/web/,make e2e,,NOT_RUN,尚未实现或验证
R43.004,requirements.md §43,Rule-only Planner,apps/web/,make e2e,,NOT_RUN,尚未实现或验证
R43.005,requirements.md §43,LLM-only Recommendation,apps/web/,make e2e,,NOT_RUN,尚未实现或验证
R43.006,requirements.md §43,LLM + Knowledge Graph + Constraint Validation,apps/web/,make e2e,,NOT_RUN,尚未实现或验证
R43.007,requirements.md §43,workflow validity rate,apps/web/,make e2e,,NOT_RUN,尚未实现或验证
R43.008,requirements.md §43,constraint violation rate,apps/web/,make e2e,,NOT_RUN,尚未实现或验证
R43.009,requirements.md §43,manual correction count,apps/web/,make e2e,,NOT_RUN,尚未实现或验证
R43.010,requirements.md §43,planning latency,apps/web/,make e2e,,NOT_RUN,尚未实现或验证
R44.000,requirements.md §44,场景接口实验,docs/implementation-plan.md,make acceptance,,NOT_RUN,尚未实现或验证
R44.001,requirements.md §44,正确单位,docs/implementation-plan.md,make acceptance,,NOT_RUN,尚未实现或验证
R44.002,requirements.md §44,错误单位,docs/implementation-plan.md,make acceptance,,NOT_RUN,尚未实现或验证
R44.003,requirements.md §44,正确CRS,docs/implementation-plan.md,make acceptance,,NOT_RUN,尚未实现或验证
R44.004,requirements.md §44,错误CRS,docs/implementation-plan.md,make acceptance,,NOT_RUN,尚未实现或验证
R44.005,requirements.md §44,缺CRS,docs/implementation-plan.md,make acceptance,,NOT_RUN,尚未实现或验证
R44.006,requirements.md §44,缺时间,docs/implementation-plan.md,make acceptance,,NOT_RUN,尚未实现或验证
R44.007,requirements.md §44,缺数据,docs/implementation-plan.md,make acceptance,,NOT_RUN,尚未实现或验证
R44.008,requirements.md §44,错误语义,docs/implementation-plan.md,make acceptance,,NOT_RUN,尚未实现或验证
R44.009,requirements.md §44,尺度不匹配,docs/implementation-plan.md,make acceptance,,NOT_RUN,尚未实现或验证
R44.010,requirements.md §44,detected,docs/implementation-plan.md,make acceptance,,NOT_RUN,尚未实现或验证
R44.011,requirements.md §44,blocked,docs/implementation-plan.md,make acceptance,,NOT_RUN,尚未实现或验证
R44.012,requirements.md §44,auto-fixed,docs/implementation-plan.md,make acceptance,,NOT_RUN,尚未实现或验证
R44.013,requirements.md §44,manual-review,docs/implementation-plan.md,make acceptance,,NOT_RUN,尚未实现或验证
R44.014,requirements.md §44,binding success rate,docs/implementation-plan.md,make acceptance,,NOT_RUN,尚未实现或验证
R44.015,requirements.md §44,error detection rate,docs/implementation-plan.md,make acceptance,,NOT_RUN,尚未实现或验证
R44.016,requirements.md §44,automatic adaptation rate,docs/implementation-plan.md,make acceptance,,NOT_RUN,尚未实现或验证
R44.017,requirements.md §44,manual intervention rate,docs/implementation-plan.md,make acceptance,,NOT_RUN,尚未实现或验证
R45.000,requirements.md §45,数据库,src/coastmas/persistence/,make test,,NOT_RUN,尚未实现或验证
R45.001,requirements.md §45,users,src/coastmas/persistence/,make test,,NOT_RUN,尚未实现或验证
R45.002,requirements.md §45,roles,src/coastmas/persistence/,make test,,NOT_RUN,尚未实现或验证
R45.003,requirements.md §45,projects,src/coastmas/persistence/,make test,,NOT_RUN,尚未实现或验证
R45.004,requirements.md §45,models,src/coastmas/persistence/,make test,,NOT_RUN,尚未实现或验证
R45.005,requirements.md §45,model_versions,src/coastmas/persistence/,make test,,NOT_RUN,尚未实现或验证
R45.006,requirements.md §45,model_variables,src/coastmas/persistence/,make test,,NOT_RUN,尚未实现或验证
R45.007,requirements.md §45,model_parameters,src/coastmas/persistence/,make test,,NOT_RUN,尚未实现或验证
R45.008,requirements.md §45,model_constraints,src/coastmas/persistence/,make test,,NOT_RUN,尚未实现或验证
R45.009,requirements.md §45,data_assets,src/coastmas/persistence/,make test,,NOT_RUN,尚未实现或验证
R45.010,requirements.md §45,data_asset_versions,src/coastmas/persistence/,make test,,NOT_RUN,尚未实现或验证
R45.011,requirements.md §45,geographic_entities,src/coastmas/persistence/,make test,,NOT_RUN,尚未实现或验证
R45.012,requirements.md §45,entity_versions,src/coastmas/persistence/,make test,,NOT_RUN,尚未实现或验证
R45.013,requirements.md §45,scenes,src/coastmas/persistence/,make test,,NOT_RUN,尚未实现或验证
R45.014,requirements.md §45,scene_versions,src/coastmas/persistence/,make test,,NOT_RUN,尚未实现或验证
R45.015,requirements.md §45,workflows,src/coastmas/persistence/,make test,,NOT_RUN,尚未实现或验证
R45.016,requirements.md §45,workflow_versions,src/coastmas/persistence/,make test,,NOT_RUN,尚未实现或验证
R45.017,requirements.md §45,workflow_nodes,src/coastmas/persistence/,make test,,NOT_RUN,尚未实现或验证
R45.018,requirements.md §45,workflow_edges,src/coastmas/persistence/,make test,,NOT_RUN,尚未实现或验证
R45.019,requirements.md §45,bindings,src/coastmas/persistence/,make test,,NOT_RUN,尚未实现或验证
R45.020,requirements.md §45,jobs,src/coastmas/persistence/,make test,,NOT_RUN,尚未实现或验证
R45.021,requirements.md §45,job_nodes,src/coastmas/persistence/,make test,,NOT_RUN,尚未实现或验证
R45.022,requirements.md §45,job_logs,src/coastmas/persistence/,make test,,NOT_RUN,尚未实现或验证
R45.023,requirements.md §45,results,src/coastmas/persistence/,make test,,NOT_RUN,尚未实现或验证
R45.024,requirements.md §45,result_revisions,src/coastmas/persistence/,make test,,NOT_RUN,尚未实现或验证
R45.025,requirements.md §45,run_manifests,src/coastmas/persistence/,make test,,NOT_RUN,尚未实现或验证
R45.026,requirements.md §45,result_manifests,src/coastmas/persistence/,make test,,NOT_RUN,尚未实现或验证
R45.027,requirements.md §45,indicator_frameworks,src/coastmas/persistence/,make test,,NOT_RUN,尚未实现或验证
R45.028,requirements.md §45,indicators,src/coastmas/persistence/,make test,,NOT_RUN,尚未实现或验证
R45.029,requirements.md §45,assessments,src/coastmas/persistence/,make test,,NOT_RUN,尚未实现或验证
R45.030,requirements.md §45,assessment_results,src/coastmas/persistence/,make test,,NOT_RUN,尚未实现或验证
R45.031,requirements.md §45,graph_nodes,src/coastmas/persistence/,make test,,NOT_RUN,尚未实现或验证
R45.032,requirements.md §45,graph_edges,src/coastmas/persistence/,make test,,NOT_RUN,尚未实现或验证
R45.033,requirements.md §45,research_experiments,src/coastmas/persistence/,make test,,NOT_RUN,尚未实现或验证
R45.034,requirements.md §45,experiment_runs,src/coastmas/persistence/,make test,,NOT_RUN,尚未实现或验证
R45.035,requirements.md §45,experiment_metrics,src/coastmas/persistence/,make test,,NOT_RUN,尚未实现或验证
R45.036,requirements.md §45,audit_logs,src/coastmas/persistence/,make test,,NOT_RUN,尚未实现或验证
R45.037,requirements.md §45,Alembic migration,src/coastmas/persistence/,make test,,NOT_RUN,尚未实现或验证
R46.000,requirements.md §46,API,src/coastmas/app/data_routes.py;src/coastmas/app/run_routes.py;src/coastmas/core/data_inspection.py,.venv/bin/python -m pytest tests/integration/test_data_api.py tests/integration/test_run_api.py tests/unit/test_data_inspection.py -q,artifacts/evidence/20260920T092439870312Z-catalog-runs-full.json,NOT_RUN,文件与运行 API 组件已验证；完整数据连接器、科学工作流、UI 与最终验收仍未完成
R46.001,requirements.md §46,Models,src/coastmas/app/data_routes.py;src/coastmas/app/run_routes.py;src/coastmas/core/data_inspection.py,.venv/bin/python -m pytest tests/integration/test_data_api.py tests/integration/test_run_api.py tests/unit/test_data_inspection.py -q,artifacts/evidence/20260920T092439870312Z-catalog-runs-full.json,NOT_RUN,文件与运行 API 组件已验证；完整数据连接器、科学工作流、UI 与最终验收仍未完成
R46.002,requirements.md §46,Data,src/coastmas/app/data_routes.py;src/coastmas/app/run_routes.py;src/coastmas/core/data_inspection.py,.venv/bin/python -m pytest tests/integration/test_data_api.py tests/integration/test_run_api.py tests/unit/test_data_inspection.py -q,artifacts/evidence/20260920T092439870312Z-catalog-runs-full.json,NOT_RUN,文件与运行 API 组件已验证；完整数据连接器、科学工作流、UI 与最终验收仍未完成
R46.003,requirements.md §46,Scenes,src/coastmas/app/data_routes.py;src/coastmas/app/run_routes.py;src/coastmas/core/data_inspection.py,.venv/bin/python -m pytest tests/integration/test_data_api.py tests/integration/test_run_api.py tests/unit/test_data_inspection.py -q,artifacts/evidence/20260920T092439870312Z-catalog-runs-full.json,NOT_RUN,文件与运行 API 组件已验证；完整数据连接器、科学工作流、UI 与最终验收仍未完成
R46.004,requirements.md §46,Planning,src/coastmas/app/data_routes.py;src/coastmas/app/run_routes.py;src/coastmas/core/data_inspection.py,.venv/bin/python -m pytest tests/integration/test_data_api.py tests/integration/test_run_api.py tests/unit/test_data_inspection.py -q,artifacts/evidence/20260920T092439870312Z-catalog-runs-full.json,NOT_RUN,文件与运行 API 组件已验证；完整数据连接器、科学工作流、UI 与最终验收仍未完成
R46.005,requirements.md §46,Workflows,src/coastmas/app/data_routes.py;src/coastmas/app/run_routes.py;src/coastmas/core/data_inspection.py,.venv/bin/python -m pytest tests/integration/test_data_api.py tests/integration/test_run_api.py tests/unit/test_data_inspection.py -q,artifacts/evidence/20260920T092439870312Z-catalog-runs-full.json,NOT_RUN,文件与运行 API 组件已验证；完整数据连接器、科学工作流、UI 与最终验收仍未完成
R46.006,requirements.md §46,Jobs,src/coastmas/app/data_routes.py;src/coastmas/app/run_routes.py;src/coastmas/core/data_inspection.py,.venv/bin/python -m pytest tests/integration/test_data_api.py tests/integration/test_run_api.py tests/unit/test_data_inspection.py -q,artifacts/evidence/20260920T092439870312Z-catalog-runs-full.json,NOT_RUN,文件与运行 API 组件已验证；完整数据连接器、科学工作流、UI 与最终验收仍未完成
R46.007,requirements.md §46,Results,src/coastmas/app/data_routes.py;src/coastmas/app/run_routes.py;src/coastmas/core/data_inspection.py,.venv/bin/python -m pytest tests/integration/test_data_api.py tests/integration/test_run_api.py tests/unit/test_data_inspection.py -q,artifacts/evidence/20260920T092439870312Z-catalog-runs-full.json,NOT_RUN,文件与运行 API 组件已验证；完整数据连接器、科学工作流、UI 与最终验收仍未完成
R46.008,requirements.md §46,Assessment,src/coastmas/app/data_routes.py;src/coastmas/app/run_routes.py;src/coastmas/core/data_inspection.py,.venv/bin/python -m pytest tests/integration/test_data_api.py tests/integration/test_run_api.py tests/unit/test_data_inspection.py -q,artifacts/evidence/20260920T092439870312Z-catalog-runs-full.json,NOT_RUN,文件与运行 API 组件已验证；完整数据连接器、科学工作流、UI 与最终验收仍未完成
R46.009,requirements.md §46,Knowledge Graph,src/coastmas/app/data_routes.py;src/coastmas/app/run_routes.py;src/coastmas/core/data_inspection.py,.venv/bin/python -m pytest tests/integration/test_data_api.py tests/integration/test_run_api.py tests/unit/test_data_inspection.py -q,artifacts/evidence/20260920T092439870312Z-catalog-runs-full.json,NOT_RUN,文件与运行 API 组件已验证；完整数据连接器、科学工作流、UI 与最终验收仍未完成
R46.010,requirements.md §46,/api/v1,src/coastmas/app/data_routes.py;src/coastmas/app/run_routes.py;src/coastmas/core/data_inspection.py,.venv/bin/python -m pytest tests/integration/test_data_api.py tests/integration/test_run_api.py tests/unit/test_data_inspection.py -q,artifacts/evidence/20260920T092439870312Z-catalog-runs-full.json,NOT_RUN,文件与运行 API 组件已验证；完整数据连接器、科学工作流、UI 与最终验收仍未完成
R46.011,requirements.md §46,GET    /models,src/coastmas/app/data_routes.py;src/coastmas/app/run_routes.py;src/coastmas/core/data_inspection.py,.venv/bin/python -m pytest tests/integration/test_data_api.py tests/integration/test_run_api.py tests/unit/test_data_inspection.py -q,artifacts/evidence/20260920T092439870312Z-catalog-runs-full.json,NOT_RUN,文件与运行 API 组件已验证；完整数据连接器、科学工作流、UI 与最终验收仍未完成
R46.012,requirements.md §46,POST   /models,src/coastmas/app/data_routes.py;src/coastmas/app/run_routes.py;src/coastmas/core/data_inspection.py,.venv/bin/python -m pytest tests/integration/test_data_api.py tests/integration/test_run_api.py tests/unit/test_data_inspection.py -q,artifacts/evidence/20260920T092439870312Z-catalog-runs-full.json,NOT_RUN,文件与运行 API 组件已验证；完整数据连接器、科学工作流、UI 与最终验收仍未完成
R46.013,requirements.md §46,GET    /models/{id},src/coastmas/app/data_routes.py;src/coastmas/app/run_routes.py;src/coastmas/core/data_inspection.py,.venv/bin/python -m pytest tests/integration/test_data_api.py tests/integration/test_run_api.py tests/unit/test_data_inspection.py -q,artifacts/evidence/20260920T092439870312Z-catalog-runs-full.json,NOT_RUN,文件与运行 API 组件已验证；完整数据连接器、科学工作流、UI 与最终验收仍未完成
